classifier acc,actual topic,recommend ids,recommend score,100 test set,200 test set,300 test set,400 test set,500 test set
0.532,13,130,0.16174039074692306,0.4,0.35,0.32666666666666666,0.3025,0.312
0.54,13,292,0.16267838805051904,0.4,0.35,0.32666666666666666,0.3025,0.312
0.546,13,283,0.16243935722125916,0.4,0.35,0.33,0.305,0.314
0.55,13,490,0.1611552184686758,0.4,0.345,0.33,0.305,0.314
0.558,12,323,0.16255543880970932,0.4,0.345,0.33,0.305,0.316
0.562,13,324,0.16287961189768815,0.4,0.345,0.33,0.305,0.316
0.568,13,24,0.16149340302947468,0.4,0.345,0.33,0.305,0.316
0.57,13,343,0.16249186912191813,0.39,0.34,0.33,0.3075,0.32
0.578,13,388,0.1656041596242613,0.39,0.345,0.33666666666666667,0.3125,0.326
0.58,2,495,0.16272522104926443,0.4,0.35,0.34,0.3175,0.33
0.594,11,381,0.16233545109170136,0.41,0.36,0.3466666666666667,0.325,0.336
0.606,14,421,0.16217801681981223,0.42,0.365,0.35333333333333333,0.33,0.344
0.61,13,382,0.16267693673963024,0.44,0.385,0.37333333333333335,0.3475,0.362
0.618,13,497,0.1629495190838164,0.44,0.385,0.37333333333333335,0.3525,0.368
0.622,13,424,0.16217617416024094,0.45,0.395,0.38,0.36,0.376
0.626,13,36,0.1617146803795841,0.47,0.405,0.38333333333333336,0.3625,0.378
0.638,13,101,0.161420981423519,0.47,0.405,0.38333333333333336,0.3675,0.382
0.638,13,171,0.1612308651111015,0.47,0.41,0.38666666666666666,0.37,0.384
0.644,13,4,0.1602308335617292,0.47,0.405,0.38333333333333336,0.3675,0.384
0.646,13,142,0.15995502832174235,0.48,0.41,0.38666666666666666,0.3675,0.39
0.646,13,106,0.15905693088974351,0.48,0.41,0.39,0.3725,0.394
0.646,5,169,0.15771090042261457,0.48,0.41,0.39,0.3725,0.394
0.648,13,129,0.15711688444854482,0.48,0.41,0.39,0.3725,0.394
0.652,5,416,0.15726024868292307,0.5,0.42,0.4,0.38,0.402
0.656,5,68,0.15683138646152517,0.5,0.42,0.4,0.38,0.402
0.658,5,111,0.15776988180702983,0.5,0.42,0.4,0.3825,0.404
0.66,5,257,0.1584053808153778,0.5,0.42,0.4,0.3825,0.404
0.662,5,34,0.15886238503727285,0.5,0.42,0.4,0.3825,0.404
0.668,11,256,0.15846989032420905,0.5,0.42,0.4,0.3825,0.404
0.668,6,110,0.1582758137831692,0.5,0.425,0.4033333333333333,0.385,0.406
0.672,3,499,0.1596128770495044,0.5,0.425,0.4066666666666667,0.3875,0.406
0.674,5,128,0.15900242848632126,0.5,0.435,0.41333333333333333,0.395,0.412
0.676,5,224,0.15867930064421829,0.5,0.44,0.4166666666666667,0.3975,0.414
0.678,5,88,0.15824377999547495,0.51,0.445,0.42,0.4,0.416
0.682,5,25,0.158022824893049,0.51,0.445,0.42,0.4025,0.418
0.682,5,425,0.15805034543830607,0.51,0.445,0.42,0.4025,0.418
0.684,3,38,0.15721348531983553,0.52,0.45,0.42,0.4025,0.42
0.684,12,143,0.15664529906256186,0.52,0.45,0.42333333333333334,0.405,0.422
0.684,2,209,0.15700257619778019,0.52,0.45,0.42333333333333334,0.405,0.422
0.688,14,103,0.15623020708593163,0.52,0.455,0.4266666666666667,0.4075,0.424
0.694,3,144,0.15988297498924858,0.52,0.455,0.43,0.41,0.426
0.7,0,330,0.15540125879079528,0.52,0.455,0.43,0.41,0.426
0.702,7,186,0.155580253191855,0.52,0.46,0.43333333333333335,0.4125,0.428
0.704,0,187,0.15592472962165563,0.52,0.46,0.43333333333333335,0.4125,0.428
0.706,18,485,0.1564400197444639,0.52,0.46,0.43333333333333335,0.415,0.43
0.706,12,69,0.15653505699555662,0.52,0.46,0.43333333333333335,0.4175,0.432
0.71,10,225,0.15655207820835665,0.52,0.46,0.43,0.415,0.43
0.718,8,195,0.15685613700785722,0.52,0.46,0.43,0.415,0.43
0.718,9,196,0.15723839608640836,0.53,0.465,0.43333333333333335,0.4175,0.432
0.72,3,487,0.15891047900144395,0.55,0.48,0.44333333333333336,0.4275,0.444
0.734,3,70,0.1588359735852637,0.56,0.485,0.44666666666666666,0.43,0.446
0.736,0,198,0.15812040200045296,0.56,0.485,0.44666666666666666,0.43,0.446
0.74,3,199,0.15833076593974493,0.54,0.475,0.44,0.425,0.44
0.748,15,188,0.15760080252374153,0.54,0.475,0.44,0.425,0.44
0.75,3,189,0.1575847080057427,0.54,0.475,0.44,0.4275,0.442
0.758,3,229,0.15745671962116603,0.54,0.475,0.44,0.4275,0.442
0.76,3,14,0.15598541146156406,0.54,0.48,0.44333333333333336,0.4325,0.446
0.768,1,482,0.15560986448423328,0.54,0.48,0.44333333333333336,0.4325,0.446
0.768,3,483,0.15541117833571239,0.54,0.48,0.44333333333333336,0.4325,0.446
0.77,3,365,0.15484629790841334,0.54,0.48,0.44333333333333336,0.4325,0.446
0.772,0,217,0.1553089087251367,0.54,0.48,0.44333333333333336,0.4325,0.446
0.772,16,62,0.15467926400481707,0.54,0.48,0.44666666666666666,0.4325,0.448
0.776,0,410,0.1567353405719876,0.54,0.48,0.44666666666666666,0.435,0.454
0.786,2,488,0.15305262481951137,0.54,0.48,0.45,0.4375,0.456
0.794,0,105,0.15354763266508376,0.54,0.48,0.45,0.44,0.458
0.794,12,333,0.15263075718336477,0.54,0.48,0.4533333333333333,0.445,0.464
0.794,0,56,0.15300777739033972,0.54,0.48,0.4533333333333333,0.445,0.464
0.798,5,334,0.15328485985396434,0.54,0.48,0.4533333333333333,0.445,0.466
0.8,10,132,0.15356241886496913,0.54,0.48,0.4533333333333333,0.445,0.466
0.804,5,104,0.1516599765270687,0.54,0.48,0.4533333333333333,0.445,0.466
0.808,0,335,0.15397208959365188,0.54,0.48,0.45,0.4425,0.464
0.808,6,407,0.15273671733569846,0.54,0.48,0.45,0.44,0.462
0.808,0,63,0.15278143530059554,0.54,0.48,0.45,0.44,0.462
0.81,10,84,0.15322423828029338,0.54,0.475,0.44666666666666666,0.4375,0.46
0.81,6,443,0.15328965969949054,0.54,0.475,0.44666666666666666,0.4375,0.458
0.81,10,0,0.15338757185982374,0.54,0.475,0.44666666666666666,0.4375,0.458
0.81,10,444,0.15490763655695106,0.53,0.47,0.44333333333333336,0.435,0.456
0.814,1,95,0.15295555282749637,0.53,0.465,0.44,0.4325,0.456
0.816,10,96,0.15336314220296615,0.53,0.465,0.44,0.4325,0.456
0.816,8,27,0.15375984136247575,0.53,0.465,0.44,0.4325,0.456
0.818,18,19,0.15375308258068027,0.53,0.465,0.44,0.4325,0.456
0.818,5,66,0.15400053058813812,0.53,0.465,0.44,0.4325,0.456
0.822,18,67,0.154392945668577,0.53,0.465,0.44,0.4325,0.456
0.822,10,397,0.15463678338974202,0.53,0.465,0.44,0.4325,0.454
0.826,2,477,0.15436297817619105,0.53,0.465,0.44333333333333336,0.435,0.456
0.828,1,98,0.1540402147655283,0.52,0.46,0.44,0.4325,0.454
0.836,16,478,0.15516767463096146,0.52,0.46,0.44,0.4325,0.454
0.838,11,59,0.15440161824990808,0.53,0.465,0.45,0.44,0.46
0.838,19,97,0.1544554475862403,0.54,0.47,0.4533333333333333,0.4425,0.462
0.84,8,60,0.1551392823872198,0.54,0.47,0.4533333333333333,0.4425,0.462
0.84,10,475,0.15381290448218943,0.54,0.47,0.4533333333333333,0.4425,0.462
0.846,10,65,0.15205896731479177,0.54,0.47,0.45666666666666667,0.445,0.464
0.848,10,99,0.1545535767052639,0.54,0.47,0.45666666666666667,0.4475,0.466
0.846,6,254,0.15290769544066593,0.54,0.47,0.45666666666666667,0.4475,0.466
0.846,9,401,0.15337201230136333,0.54,0.47,0.46,0.45,0.468
0.86,18,258,0.1547513478669877,0.53,0.465,0.45666666666666667,0.445,0.466
0.86,16,403,0.15449546472013403,0.53,0.465,0.45666666666666667,0.4475,0.47
0.864,18,174,0.1548806579622613,0.53,0.465,0.45666666666666667,0.4475,0.47
0.868,18,404,0.1554132108631304,0.53,0.465,0.46,0.4475,0.47
0.872,10,157,0.1527485647719955,0.53,0.465,0.46,0.45,0.474
0.874,19,235,0.15209605416569785,0.53,0.465,0.46,0.45,0.474
0.87,14,296,0.1517050522951997,0.54,0.48,0.47,0.455,0.478
0.872,10,175,0.15108016053105544,0.54,0.48,0.47,0.455,0.478
0.874,8,428,0.15087769417717464,0.54,0.49,0.4766666666666667,0.46,0.482
0.876,18,236,0.15339244752883682,0.54,0.49,0.4766666666666667,0.46,0.482
0.876,16,176,0.15430756580144017,0.54,0.495,0.48,0.4625,0.484
0.88,9,337,0.15426792562169891,0.54,0.495,0.48333333333333334,0.465,0.49
0.884,16,338,0.15492743387724886,0.54,0.49,0.48,0.4625,0.488
0.888,0,396,0.15270398342703642,0.56,0.505,0.49666666666666665,0.4775,0.5
0.89,16,466,0.15518638287807215,0.57,0.51,0.5,0.48,0.502
0.896,7,414,0.14978178853875324,0.57,0.51,0.5,0.4825,0.504
0.896,18,299,0.15405111381137795,0.57,0.51,0.5,0.4825,0.506
0.896,16,399,0.1541462252208058,0.57,0.515,0.5066666666666667,0.4875,0.51
0.896,16,300,0.1544496334730645,0.57,0.515,0.5066666666666667,0.4875,0.51
0.898,9,336,0.1530748969948936,0.57,0.52,0.5133333333333333,0.4925,0.516
0.902,12,461,0.15181542406000306,0.57,0.52,0.5133333333333333,0.4925,0.518
0.908,1,222,0.15041381504509033,0.58,0.525,0.5166666666666667,0.495,0.52
0.908,19,264,0.1499577769807475,0.59,0.53,0.52,0.4975,0.522
0.912,2,434,0.15174358661338366,0.59,0.535,0.5266666666666666,0.5025,0.524
0.914,16,223,0.15148640219018453,0.59,0.535,0.53,0.505,0.526
0.918,16,467,0.15239635470756774,0.59,0.53,0.5266666666666666,0.5025,0.524
0.918,18,435,0.15119714970075823,0.59,0.53,0.5266666666666666,0.5025,0.524
0.918,16,265,0.1513232189256202,0.59,0.53,0.5266666666666666,0.5025,0.524
0.92,0,415,0.14872948721202356,0.6,0.535,0.53,0.505,0.526
0.924,16,233,0.149597900908726,0.6,0.535,0.53,0.505,0.526
0.928,19,363,0.15043142978454052,0.6,0.535,0.53,0.505,0.526
0.93,8,266,0.14994016147258069,0.6,0.535,0.53,0.51,0.53
0.932,19,294,0.15026114082299397,0.6,0.535,0.53,0.51,0.53
0.938,6,417,0.1484817242008179,0.6,0.535,0.53,0.51,0.532
0.94,9,479,0.1491995192213621,0.6,0.535,0.53,0.51,0.532
0.942,16,158,0.14752377222563878,0.6,0.535,0.53,0.51,0.532
0.942,19,73,0.14811128118159322,0.6,0.535,0.53,0.51,0.532
0.942,16,480,0.15143440033858255,0.6,0.535,0.53,0.51,0.532
0.942,4,123,0.1482350575462477,0.6,0.535,0.53,0.51,0.532
0.942,19,481,0.15302792833942025,0.6,0.545,0.5366666666666666,0.515,0.536
0.942,19,124,0.14966539191527575,0.6,0.545,0.5366666666666666,0.515,0.536
0.944,19,44,0.14968517240251158,0.61,0.555,0.54,0.5175,0.536
0.946,0,72,0.14890401054400676,0.61,0.555,0.54,0.5175,0.536
0.948,7,293,0.14974312832687617,0.61,0.555,0.54,0.5175,0.536
0.95,19,226,0.1501866698165696,0.61,0.555,0.54,0.5175,0.536
0.952,9,361,0.14889551790497166,0.61,0.555,0.54,0.5175,0.536
0.952,8,93,0.14872581512247304,0.61,0.55,0.5366666666666666,0.515,0.534
0.956,8,137,0.1468723831474982,0.61,0.55,0.5366666666666666,0.515,0.534
0.958,11,310,0.14820381011642764,0.61,0.555,0.54,0.5175,0.538
0.966,19,311,0.14838505362438553,0.61,0.555,0.54,0.5175,0.538
0.968,19,160,0.1478160977469556,0.61,0.555,0.54,0.5175,0.538
0.97,19,140,0.14740901197770306,0.61,0.555,0.54,0.52,0.54
0.97,10,420,0.1469312280184729,0.61,0.555,0.54,0.5175,0.538
0.972,6,419,0.1461661277248978,0.61,0.555,0.54,0.52,0.54
0.972,17,159,0.1445187318487403,0.61,0.555,0.54,0.52,0.54
0.976,8,456,0.14485915170516278,0.61,0.56,0.5433333333333333,0.525,0.544
0.978,6,71,0.14317136874918912,0.61,0.56,0.5433333333333333,0.525,0.544
0.978,17,366,0.14327860590991262,0.61,0.56,0.5433333333333333,0.525,0.544
0.978,19,357,0.14278807240270935,0.61,0.56,0.5433333333333333,0.525,0.544
0.978,8,85,0.14270579258597815,0.61,0.56,0.5433333333333333,0.525,0.542
0.978,9,74,0.14124777730606303,0.61,0.56,0.5433333333333333,0.525,0.542
0.978,3,287,0.14117471639263504,0.61,0.56,0.5433333333333333,0.525,0.542
0.978,9,202,0.14156332273042949,0.61,0.56,0.5433333333333333,0.525,0.542
0.982,9,77,0.14174633055045366,0.61,0.56,0.55,0.53,0.544
0.982,9,149,0.14224334140400346,0.61,0.56,0.55,0.53,0.544
0.982,9,286,0.141006227460715,0.61,0.565,0.5533333333333333,0.5325,0.548
0.982,0,246,0.14117312810509702,0.61,0.565,0.5533333333333333,0.5325,0.548
0.982,9,326,0.14127331346203895,0.61,0.565,0.5566666666666666,0.535,0.55
0.982,8,247,0.14126455479483147,0.62,0.57,0.56,0.5375,0.552
0.984,9,362,0.1410306617847278,0.62,0.57,0.56,0.54,0.554
0.986,8,289,0.14051454928520174,0.62,0.57,0.56,0.54,0.556
0.986,6,318,0.14098544229963994,0.62,0.57,0.56,0.54,0.556
0.986,6,112,0.1389683411654859,0.62,0.57,0.56,0.54,0.556
0.986,6,147,0.1392527040291001,0.62,0.57,0.56,0.54,0.556
0.986,2,391,0.13897854998877912,0.63,0.575,0.5633333333333334,0.5425,0.558
0.986,1,389,0.1385474244459018,0.63,0.575,0.5633333333333334,0.5425,0.558
0.988,6,201,0.137959272001821,0.64,0.58,0.57,0.5475,0.562
0.988,6,392,0.14002782959151838,0.64,0.58,0.57,0.5475,0.562
0.988,11,390,0.1393603992321712,0.64,0.58,0.5733333333333334,0.55,0.564
0.988,6,162,0.13809722973169916,0.64,0.58,0.5733333333333334,0.55,0.564
0.988,10,422,0.1387069122172664,0.64,0.58,0.5733333333333334,0.5525,0.568
0.988,9,451,0.13804150023455944,0.64,0.58,0.5766666666666667,0.555,0.57
0.988,17,22,0.13773137129115803,0.64,0.58,0.5766666666666667,0.555,0.57
0.988,17,438,0.13709774363927132,0.64,0.58,0.5766666666666667,0.555,0.57
0.988,11,183,0.137083996135931,0.64,0.58,0.5766666666666667,0.555,0.57
0.99,11,37,0.1369118435030478,0.64,0.58,0.5766666666666667,0.5575,0.574
0.99,6,13,0.13685552622060604,0.64,0.58,0.5766666666666667,0.5575,0.574
0.992,17,492,0.13703063261740964,0.64,0.58,0.5766666666666667,0.56,0.576
0.992,8,369,0.13669822885163724,0.64,0.58,0.5766666666666667,0.56,0.578
0.992,8,163,0.13643067770369738,0.64,0.58,0.5766666666666667,0.56,0.578
0.992,8,178,0.1364817207425018,0.64,0.58,0.5766666666666667,0.56,0.578
0.994,11,350,0.1363388810375686,0.65,0.585,0.58,0.5625,0.58
0.994,6,372,0.13593087618410105,0.65,0.585,0.58,0.5625,0.58
0.994,11,45,0.13560773654454317,0.65,0.585,0.58,0.5625,0.58
0.994,17,151,0.13578016875287643,0.65,0.585,0.5833333333333334,0.565,0.582
0.996,17,86,0.1345299105069363,0.65,0.585,0.5833333333333334,0.565,0.582
0.998,17,172,0.13569757228921345,0.64,0.58,0.58,0.5625,0.58
0.998,17,262,0.13572835498990202,0.64,0.58,0.58,0.5625,0.58
0.998,9,81,0.1331599063433841,0.64,0.58,0.58,0.5625,0.58
0.998,11,367,0.1332127066445337,0.64,0.58,0.58,0.5625,0.578
0.998,15,313,0.1329393040193124,0.64,0.58,0.58,0.5625,0.578
0.998,17,371,0.13414627468562754,0.64,0.58,0.58,0.5625,0.578
0.998,17,316,0.13336056522232037,0.65,0.585,0.5833333333333334,0.565,0.58
0.998,17,150,0.13208923202103448,0.64,0.58,0.58,0.5625,0.578
0.998,14,102,0.13246239621484776,0.64,0.58,0.58,0.5625,0.578
0.998,11,468,0.1326566526760334,0.64,0.575,0.5766666666666667,0.56,0.576
0.998,14,359,0.1326939800728371,0.64,0.575,0.5766666666666667,0.56,0.576
0.998,6,119,0.13170423571096332,0.64,0.575,0.5766666666666667,0.5575,0.574
0.998,9,358,0.1319445459625541,0.64,0.575,0.5766666666666667,0.5575,0.574
0.998,14,429,0.13240680522860593,0.64,0.575,0.5766666666666667,0.5575,0.574
0.998,17,120,0.13222661805583202,0.64,0.575,0.5766666666666667,0.5575,0.574
0.998,14,107,0.13258731884034397,0.64,0.575,0.5766666666666667,0.5575,0.574
0.998,6,54,0.13023158452992,0.64,0.575,0.5766666666666667,0.5575,0.574
0.998,14,405,0.1315861622827898,0.64,0.575,0.5766666666666667,0.5575,0.574
0.998,7,427,0.13055738327864094,0.64,0.575,0.5733333333333334,0.555,0.572
0.998,14,273,0.1292493628924045,0.64,0.575,0.5733333333333334,0.555,0.572
0.998,14,274,0.1293327247644208,0.64,0.575,0.5733333333333334,0.555,0.572
0.998,14,219,0.12923499663902582,0.64,0.575,0.5733333333333334,0.555,0.572
0.998,11,271,0.12843031036929498,0.64,0.575,0.5733333333333334,0.555,0.572
0.998,11,241,0.12821729594048326,0.64,0.575,0.5733333333333334,0.555,0.572
0.998,17,164,0.128061689091337,0.64,0.575,0.5733333333333334,0.555,0.572
0.998,14,49,0.12681422697039244,0.64,0.575,0.5733333333333334,0.555,0.572
0.998,14,197,0.12634029151503468,0.64,0.575,0.5733333333333334,0.555,0.572
0.998,17,21,0.12639707717048992,0.64,0.575,0.5733333333333334,0.555,0.572
0.998,8,394,0.1259577816875942,0.64,0.575,0.5733333333333334,0.555,0.572
0.998,8,304,0.1253123306779151,0.64,0.575,0.5733333333333334,0.555,0.572
0.998,11,12,0.12502657711086157,0.64,0.575,0.5733333333333334,0.555,0.572
0.998,11,89,0.12441076738091424,0.64,0.575,0.5733333333333334,0.555,0.572
0.998,15,423,0.12342154333720155,0.64,0.575,0.5733333333333334,0.555,0.572
0.998,11,48,0.12305770706229856,0.64,0.575,0.5766666666666667,0.5575,0.574
0.998,12,288,0.12296619252961156,0.64,0.575,0.5766666666666667,0.5575,0.574
0.998,12,228,0.12279383405932832,0.64,0.575,0.5766666666666667,0.5575,0.574
0.998,10,437,0.12243491274716652,0.64,0.575,0.5766666666666667,0.5575,0.574
0.998,12,51,0.12197319164248176,0.64,0.575,0.5766666666666667,0.5575,0.574
0.998,11,165,0.12056620409968727,0.64,0.575,0.5766666666666667,0.5575,0.574
0.998,12,90,0.12090103188675048,0.64,0.575,0.5766666666666667,0.5575,0.574
0.998,4,167,0.1204385459277433,0.64,0.575,0.5766666666666667,0.5575,0.574
0.998,10,284,0.12008799970752977,0.64,0.575,0.5766666666666667,0.5575,0.574
0.998,14,133,0.11979028275077944,0.64,0.575,0.5766666666666667,0.5575,0.574
0.998,0,376,0.11953113678239173,0.64,0.575,0.5766666666666667,0.5575,0.574
0.998,16,351,0.118673421426778,0.64,0.575,0.5766666666666667,0.5575,0.574
0.998,1,290,0.11896136734528212,0.64,0.575,0.5766666666666667,0.5575,0.574
